prod_subcat_code,prod_cat_code,cust_id,transaction_id,tran_date,Qty,Rate,Tax,total_amt,Store_type,DOB,Gender,city_code,prod_cat,prod_subcat
12,6,272316,67794663718,NA,2,1313,275.73,2901.73,Flagship store,21-10-1984,F,4,Home and kitchen,Tools
12,6,268878,61421880286,NA,2,1093,229.53,2415.53,MBR,28-07-1974,M,7,Home and kitchen,Tools
12,6,270229,68625357665,NA,-5,-79,41.475,-436.475,Flagship store,01-12-1977,M,9,Home and kitchen,Tools
12,6,275159,58219214943,NA,3,333,104.895,1103.895,e-Shop,24-05-1992,F,5,Home and kitchen,Tools
12,6,274384,75298194101,NA,2,124,26.04,274.04,e-Shop,22-09-1973,M,7,Home and kitchen,Tools
12,6,267811,23163308389,03-05-2011,2,570,119.7,1259.7,e-Shop,15-02-1992,M,2,Home and kitchen,Tools
12,6,271200,65058387022,NA,1,682,71.61,753.61,MBR,20-02-1986,M,1,Home and kitchen,Tools
12,6,269050,16606016743,NA,1,632,66.36,698.36,TeleShop,15-09-1984,M,1,Home and kitchen,Tools
12,6,273261,65784315637,NA,5,1193,626.325,6591.325,e-Shop,02-09-1973,F,9,Home and kitchen,Tools
12,6,272871,80262862720,NA,5,1468,770.7,8110.7,Flagship store,02-08-1988,F,8,Home and kitchen,Tools
12,6,272355,45885051290,03-08-2013,1,1456,152.88,1608.88,TeleShop,05-04-1988,F,3,Home and kitchen,Tools
12,6,271675,55745949709,NA,5,1348,707.7,7447.7,MBR,17-11-1986,M,3,Home and kitchen,Tools
12,6,274569,66863455368,NA,3,295,92.925,977.925,e-Shop,19-04-1977,F,1,Home and kitchen,Tools
12,6,267668,48660504786,NA,2,702,147.42,1551.42,MBR,10-09-1979,M,5,Home and kitchen,Tools
12,6,274972,16634019038,NA,3,234,73.71,775.71,TeleShop,18-12-1986,M,1,Home and kitchen,Tools
12,6,274972,33234787689,NA,4,1105,464.1,4884.1,e-Shop,18-12-1986,M,1,Home and kitchen,Tools
12,6,269868,75879671563,11-06-2012,4,560,235.2,2475.2,Flagship store,21-10-1974,M,10,Home and kitchen,Tools
12,6,275151,61190023282,NA,2,651,136.71,1438.71,Flagship store,21-07-1978,F,3,Home and kitchen,Tools
12,6,271843,97980649886,03-05-2011,2,1149,241.29,2539.29,TeleShop,21-03-1990,M,6,Home and kitchen,Tools
12,6,272249,95327076357,NA,2,1286,270.06,2842.06,Flagship store,16-10-1978,M,3,Home and kitchen,Tools
12,6,272920,20018340168,08-12-2012,-5,-1308,686.7,-7226.7,e-Shop,01-08-1983,M,3,Home and kitchen,Tools
12,6,269442,34760452864,11-03-2011,5,1355,711.375,7486.375,e-Shop,04-12-1985,M,2,Home and kitchen,Tools
12,6,274172,57759414673,09-05-2011,3,1275,401.625,4226.625,e-Shop,23-05-1989,F,3,Home and kitchen,Tools
12,6,267231,48180398208,NA,-2,-187,39.27,-413.27,e-Shop,10-06-1976,F,1,Home and kitchen,Tools
12,6,273331,58670835945,NA,3,547,172.305,1813.305,e-Shop,08-12-1976,F,5,Home and kitchen,Tools
12,6,267318,96789298499,12-11-2012,5,910,477.75,5027.75,e-Shop,05-12-1987,M,7,Home and kitchen,Tools
12,6,267597,82173629844,NA,2,1156,242.76,2554.76,e-Shop,22-08-1976,M,10,Home and kitchen,Tools
12,6,273660,76594156867,NA,2,1266,265.86,2797.86,MBR,05-05-1975,M,10,Home and kitchen,Tools
12,6,274492,79508688150,04-05-2011,3,238,74.97,788.97,e-Shop,21-08-1975,M,9,Home and kitchen,Tools
12,6,268713,95544118866,NA,1,134,14.07,148.07,MBR,03-12-1986,F,6,Home and kitchen,Tools
12,6,271935,5271871674,NA,-3,-778,245.07,-2579.07,e-Shop,26-03-1970,M,5,Home and kitchen,Tools
12,6,274059,32323336940,NA,2,364,76.44,804.44,e-Shop,05-05-1988,M,4,Home and kitchen,Tools
12,6,272879,6772218937,08-07-2013,2,1097,230.37,2424.37,Flagship store,21-05-1973,M,5,Home and kitchen,Tools
12,6,270441,2834546519,NA,1,362,38.01,400.01,Flagship store,25-05-1989,F,1,Home and kitchen,Tools
12,6,269482,92919220599,NA,3,929,292.635,3079.635,TeleShop,06-03-1978,F,3,Home and kitchen,Tools
12,6,272924,38838506962,07-03-2013,1,1191,125.055,1316.055,TeleShop,29-05-1976,M,9,Home and kitchen,Tools
12,6,275202,39578452941,NA,2,210,44.1,464.1,e-Shop,14-03-1981,F,9,Home and kitchen,Tools
12,6,273243,55025618656,NA,3,1297,408.555,4299.555,e-Shop,16-03-1992,M,1,Home and kitchen,Tools
12,6,274076,82913592737,NA,4,661,277.62,2921.62,e-Shop,06-08-1978,F,4,Home and kitchen,Tools
12,6,274226,11738104344,NA,4,977,410.34,4318.34,e-Shop,23-09-1973,F,10,Home and kitchen,Tools
12,6,273520,19422756549,NA,5,343,180.075,1895.075,MBR,25-07-1986,M,5,Home and kitchen,Tools
12,6,267959,18104590837,01-01-2014,-4,-787,330.54,-3478.54,MBR,12-10-1970,M,6,Home and kitchen,Tools
12,6,273935,41071692458,NA,4,1196,502.32,5286.32,MBR,22-09-1976,F,1,Home and kitchen,Tools
12,6,274731,74514729338,NA,1,751,78.855,829.855,e-Shop,05-09-1985,M,10,Home and kitchen,Tools
12,6,271673,99766045596,07-09-2013,4,342,143.64,1511.64,e-Shop,26-06-1975,F,7,Home and kitchen,Tools
12,6,273539,18377923318,NA,5,253,132.825,1397.825,e-Shop,07-07-1987,M,6,Home and kitchen,Tools
12,6,270229,68625357665,NA,5,79,41.475,436.475,Flagship store,01-12-1977,M,9,Home and kitchen,Tools
12,6,267648,11313637050,04-09-2011,3,1477,465.255,4896.255,Flagship store,11-04-1978,F,8,Home and kitchen,Tools
12,6,268922,58824387060,NA,5,1005,527.625,5552.625,e-Shop,27-10-1979,M,7,Home and kitchen,Tools
12,6,270581,49154774506,05-08-2013,2,967,203.07,2137.07,e-Shop,04-09-1976,M,4,Home and kitchen,Tools
12,6,272744,46924439195,NA,2,294,61.74,649.74,TeleShop,09-07-1979,F,7,Home and kitchen,Tools
12,6,273486,15670059985,10-10-2011,3,163,51.345,540.345,MBR,28-06-1976,F,10,Home and kitchen,Tools
12,6,270244,61839148913,NA,-3,-356,112.14,-1180.14,Flagship store,26-09-1988,F,5,Home and kitchen,Tools
12,6,271559,37152690569,NA,5,1200,630,6630,e-Shop,02-06-1985,F,10,Home and kitchen,Tools
12,6,267280,40404754583,06-04-2013,3,1184,372.96,3924.96,Flagship store,02-08-1970,M,5,Home and kitchen,Tools
12,6,273569,58754542882,NA,4,703,295.26,3107.26,MBR,13-01-1989,M,1,Home and kitchen,Tools
12,6,271371,65061121297,NA,2,698,146.58,1542.58,TeleShop,05-07-1981,M,5,Home and kitchen,Tools
12,6,270839,92449967953,NA,1,285,29.925,314.925,TeleShop,19-03-1973,M,5,Home and kitchen,Tools
12,6,274231,5154792559,11-07-2011,5,305,160.125,1685.125,TeleShop,18-01-1992,F,6,Home and kitchen,Tools
12,6,269529,47610019007,NA,5,392,205.8,2165.8,e-Shop,23-01-1990,F,8,Home and kitchen,Tools
12,6,269239,36890623300,NA,5,207,108.675,1143.675,MBR,12-04-1983,F,7,Home and kitchen,Tools
12,6,271455,27563760524,NA,4,853,358.26,3770.26,TeleShop,01-02-1972,F,9,Home and kitchen,Tools
12,6,270298,62536331729,NA,2,173,36.33,382.33,e-Shop,08-08-1980,F,7,Home and kitchen,Tools
12,6,269847,27846902114,NA,4,1118,469.56,4941.56,TeleShop,02-03-1978,F,1,Home and kitchen,Tools
12,6,273350,59398606270,NA,3,1271,400.365,4213.365,e-Shop,14-10-1986,F,5,Home and kitchen,Tools
12,6,274189,48238083470,NA,2,1280,268.8,2828.8,e-Shop,12-03-1991,M,1,Home and kitchen,Tools
12,6,266952,38901736223,NA,4,1219,511.98,5387.98,Flagship store,26-06-1975,M,1,Home and kitchen,Tools
12,6,269363,17528657285,NA,4,176,73.92,777.92,e-Shop,22-06-1980,F,1,Home and kitchen,Tools
12,6,266952,92291569524,03-06-2011,1,1112,116.76,1228.76,Flagship store,26-06-1975,M,1,Home and kitchen,Tools
12,6,267244,51939314179,NA,-1,-388,40.74,-428.74,e-Shop,16-06-1977,M,2,Home and kitchen,Tools
12,6,272349,26554262342,NA,4,574,241.08,2537.08,TeleShop,09-08-1991,M,3,Home and kitchen,Tools
12,6,273060,42429336493,03-08-2012,2,482,101.22,1065.22,TeleShop,19-09-1991,F,3,Home and kitchen,Tools
12,6,271916,26053656125,02-07-2012,4,1128,473.76,4985.76,Flagship store,12-05-1986,F,9,Home and kitchen,Tools
12,6,270756,74379197562,02-09-2011,4,1156,485.52,5109.52,Flagship store,10-08-1981,F,1,Home and kitchen,Tools
12,6,271425,99798636167,11-06-2012,3,1166,367.29,3865.29,TeleShop,05-07-1977,F,8,Home and kitchen,Tools
12,6,267056,88239300496,NA,2,813,170.73,1796.73,MBR,06-04-1989,M,8,Home and kitchen,Tools
12,6,273679,76842648704,10-04-2013,5,729,382.725,4027.725,e-Shop,11-10-1990,M,8,Home and kitchen,Tools
12,6,271249,95541909516,NA,1,865,90.825,955.825,e-Shop,22-02-1975,M,9,Home and kitchen,Tools
12,6,270485,63658355648,02-03-2012,1,651,68.355,719.355,MBR,15-12-1987,M,6,Home and kitchen,Tools
12,6,273451,1306004541,NA,5,956,501.9,5281.9,e-Shop,16-09-1977,M,3,Home and kitchen,Tools
12,6,270060,87342515951,07-05-2013,1,1030,108.15,1138.15,MBR,08-04-1990,M,10,Home and kitchen,Tools
12,6,268394,89232425133,10-01-2012,-3,-595,187.425,-1972.425,e-Shop,09-08-1981,M,1,Home and kitchen,Tools
12,6,274383,40867653079,NA,2,1226,257.46,2709.46,MBR,10-03-1977,M,8,Home and kitchen,Tools
12,6,273506,59201497276,NA,3,537,169.155,1780.155,MBR,23-12-1971,M,3,Home and kitchen,Tools
12,6,268778,94773295525,NA,4,245,102.9,1082.9,MBR,05-07-1974,F,10,Home and kitchen,Tools
12,6,273552,12323853707,12-02-2014,4,510,214.2,2254.2,TeleShop,22-06-1987,F,10,Home and kitchen,Tools
12,6,267045,3735930913,NA,1,821,86.205,907.205,Flagship store,05-02-1989,M,8,Home and kitchen,Tools
12,6,273261,65784315637,05-02-2011,-5,-1193,626.325,-6591.325,e-Shop,02-09-1973,F,9,Home and kitchen,Tools
12,6,268867,25509331876,12-09-2011,-4,-416,174.72,-1838.72,e-Shop,24-10-1987,F,4,Home and kitchen,Tools
12,6,271907,85438033354,NA,5,794,416.85,4386.85,e-Shop,05-06-1980,F,1,Home and kitchen,Tools
12,6,274385,26342999369,NA,4,900,378,3978,TeleShop,08-06-1987,M,9,Home and kitchen,Tools
12,6,270113,70541581316,03-01-2013,1,156,16.38,172.38,Flagship store,19-09-1983,F,4,Home and kitchen,Tools
12,6,268781,48365025242,11-01-2013,5,1447,759.675,7994.675,e-Shop,28-03-1980,M,5,Home and kitchen,Tools
12,6,269670,24634308868,NA,5,1403,736.575,7751.575,Flagship store,07-01-1978,M,3,Home and kitchen,Tools
12,6,269372,85966072491,NA,3,508,160.02,1684.02,TeleShop,12-08-1980,M,6,Home and kitchen,Tools
12,6,268781,48365025242,NA,-5,-1447,759.675,-7994.675,e-Shop,28-03-1980,M,5,Home and kitchen,Tools
12,6,267430,65251086451,06-03-2013,5,881,462.525,4867.525,e-Shop,18-08-1982,F,6,Home and kitchen,Tools
12,6,274789,96344334679,05-12-2012,3,1493,470.295,4949.295,e-Shop,01-09-1981,M,3,Home and kitchen,Tools
12,6,270159,30892316928,NA,3,541,170.415,1793.415,TeleShop,04-04-1988,F,7,Home and kitchen,Tools
12,6,274056,25863576881,NA,1,1062,111.51,1173.51,e-Shop,17-05-1982,M,9,Home and kitchen,Tools
12,6,268614,38393842483,NA,5,270,141.75,1491.75,e-Shop,16-08-1983,F,4,Home and kitchen,Tools
12,6,269019,96076353773,NA,1,643,67.515,710.515,MBR,09-05-1980,F,5,Home and kitchen,Tools
12,6,272790,27212561824,NA,4,327,137.34,1445.34,e-Shop,15-04-1974,F,5,Home and kitchen,Tools
12,6,274747,12601642725,NA,-2,-512,107.52,-1131.52,e-Shop,16-06-1976,F,3,Home and kitchen,Tools
12,6,271489,22643667930,NA,1,1225,128.625,1353.625,TeleShop,21-04-1971,M,9,Home and kitchen,Tools
12,6,274825,35969562936,NA,2,1195,250.95,2640.95,MBR,24-09-1978,M,3,Home and kitchen,Tools
12,6,272591,42342833445,NA,3,855,269.325,2834.325,e-Shop,02-12-1990,F,3,Home and kitchen,Tools
12,6,271794,96247253460,05-12-2012,3,1290,406.35,4276.35,MBR,16-01-1991,F,5,Home and kitchen,Tools
12,6,274348,10907848022,07-04-2011,3,1343,423.045,4452.045,e-Shop,02-01-1984,F,4,Home and kitchen,Tools
12,6,268365,44130178957,08-04-2013,5,933,489.825,5154.825,e-Shop,12-09-1970,M,5,Home and kitchen,Tools
12,6,270399,41432682433,02-12-2012,5,435,228.375,2403.375,e-Shop,02-05-1976,M,8,Home and kitchen,Tools
12,6,273318,61830820859,NA,4,862,362.04,3810.04,e-Shop,12-10-1971,F,4,Home and kitchen,Tools
12,6,272558,10252531646,NA,5,111,58.275,613.275,e-Shop,19-05-1986,M,3,Home and kitchen,Tools
12,6,275181,20279273985,02-04-2012,4,213,89.46,941.46,Flagship store,10-01-1979,F,4,Home and kitchen,Tools
12,6,267024,98787757278,NA,2,407,85.47,899.47,Flagship store,13-12-1989,M,10,Home and kitchen,Tools
12,6,271760,52109767506,12-06-2012,3,1347,424.305,4465.305,MBR,06-04-1975,M,9,Home and kitchen,Tools
12,6,272163,41246811527,NA,3,324,102.06,1074.06,MBR,06-04-1974,M,3,Home and kitchen,Tools
12,6,270900,19367406276,NA,1,382,40.11,422.11,Flagship store,01-06-1984,M,5,Home and kitchen,Tools
12,6,272475,41288540652,06-02-2013,4,985,413.7,4353.7,e-Shop,23-02-1988,F,5,Home and kitchen,Tools
12,6,273785,62903474498,NA,5,307,161.175,1696.175,MBR,22-01-1988,M,5,Home and kitchen,Tools
12,6,270590,56978419189,02-10-2011,3,97,30.555,321.555,Flagship store,17-08-1976,M,3,Home and kitchen,Tools
12,6,273275,32484068754,NA,5,552,289.8,3049.8,Flagship store,26-05-1978,F,4,Home and kitchen,Tools
12,6,267842,82396921844,06-07-2011,4,102,42.84,450.84,Flagship store,23-06-1978,F,1,Home and kitchen,Tools
12,6,267959,18104590837,NA,4,787,330.54,3478.54,MBR,12-10-1970,M,6,Home and kitchen,Tools
12,6,270636,67959834616,02-05-2012,4,742,311.64,3279.64,MBR,05-04-1983,M,10,Home and kitchen,Tools
12,6,271108,60288596460,NA,1,470,49.35,519.35,Flagship store,28-04-1973,M,10,Home and kitchen,Tools
12,6,267574,44430518714,11-02-2011,2,579,121.59,1279.59,Flagship store,27-08-1980,M,9,Home and kitchen,Tools
12,6,271541,47763885910,NA,4,838,351.96,3703.96,e-Shop,03-11-1976,M,7,Home and kitchen,Tools
12,6,274751,49394350365,NA,3,221,69.615,732.615,Flagship store,23-08-1985,F,8,Home and kitchen,Tools
12,6,269772,32130400636,NA,3,229,72.135,759.135,e-Shop,25-05-1981,F,9,Home and kitchen,Tools
12,6,266930,64509279863,NA,4,733,307.86,3239.86,e-Shop,22-05-1989,F,8,Home and kitchen,Tools
12,6,273194,64957103926,07-03-2013,5,994,521.85,5491.85,e-Shop,11-10-1985,F,5,Home and kitchen,Tools
12,6,273599,40407921739,08-06-2011,2,810,170.1,1790.1,e-Shop,24-09-1982,M,3,Home and kitchen,Tools
12,6,272871,80262862720,NA,-5,-1468,770.7,-8110.7,Flagship store,02-08-1988,F,8,Home and kitchen,Tools
12,6,273740,81188707303,08-11-2011,4,1446,607.32,6391.32,e-Shop,15-02-1978,F,5,Home and kitchen,Tools
12,6,268008,68066856206,NA,5,807,423.675,4458.675,TeleShop,10-06-1983,M,1,Home and kitchen,Tools
12,6,270290,19234887437,08-05-2012,2,1385,290.85,3060.85,e-Shop,06-10-1977,F,10,Home and kitchen,Tools
12,6,272664,55559238312,NA,2,881,185.01,1947.01,e-Shop,24-06-1992,F,6,Home and kitchen,Tools
12,6,274589,65756901197,NA,4,753,316.26,3328.26,MBR,22-02-1987,M,8,Home and kitchen,Tools
12,6,269449,91530082461,05-02-2012,4,1359,570.78,6006.78,e-Shop,09-08-1970,M,6,Home and kitchen,Tools
12,6,267372,24690708250,05-03-2013,5,422,221.55,2331.55,Flagship store,17-09-1978,M,7,Home and kitchen,Tools
12,6,273359,40457841118,09-07-2013,1,133,13.965,146.965,MBR,05-08-1977,M,7,Home and kitchen,Tools
12,6,269739,16579805163,NA,-2,-1041,218.61,-2300.61,e-Shop,28-01-1988,M,5,Home and kitchen,Tools
12,6,268546,73833461929,10-10-2013,4,255,107.1,1127.1,MBR,28-11-1978,F,7,Home and kitchen,Tools
12,6,270279,28840913929,01-07-2012,2,1465,307.65,3237.65,Flagship store,07-12-1975,F,3,Home and kitchen,Tools
12,6,269683,99803153703,NA,5,1237,649.425,6834.425,e-Shop,17-02-1985,F,5,Home and kitchen,Tools
12,6,270597,95932913530,01-09-2012,1,121,12.705,133.705,MBR,21-02-1981,M,2,Home and kitchen,Tools
12,6,273747,61606680229,NA,2,1339,281.19,2959.19,e-Shop,01-01-1987,M,4,Home and kitchen,Tools
12,6,268548,41925796707,NA,-2,-615,129.15,-1359.15,TeleShop,05-09-1983,M,10,Home and kitchen,Tools
12,6,268424,48516822415,NA,1,131,13.755,144.755,e-Shop,23-05-1970,F,8,Home and kitchen,Tools
12,6,274448,8391543892,08-04-2011,1,430,45.15,475.15,TeleShop,13-04-1978,M,10,Home and kitchen,Tools
12,6,268229,31407833077,NA,4,928,389.76,4101.76,Flagship store,01-03-1989,F,3,Home and kitchen,Tools
12,6,271832,55884618731,NA,5,1253,657.825,6922.825,TeleShop,13-02-1980,F,9,Home and kitchen,Tools
12,6,270282,73749933713,NA,3,585,184.275,1939.275,e-Shop,20-12-1980,F,3,Home and kitchen,Tools
12,6,271147,1515836720,NA,1,370,38.85,408.85,Flagship store,02-11-1987,M,5,Home and kitchen,Tools
12,6,270696,45183867648,NA,1,516,54.18,570.18,MBR,11-01-1984,F,7,Home and kitchen,Tools
12,6,271553,57296938881,NA,3,1469,462.735,4869.735,e-Shop,15-11-1973,M,4,Home and kitchen,Tools
12,6,268636,20298922617,04-08-2011,3,406,127.89,1345.89,Flagship store,15-12-1970,M,4,Home and kitchen,Tools
12,6,269192,21741257712,01-02-2013,4,827,347.34,3655.34,MBR,06-07-1984,M,1,Home and kitchen,Tools
12,6,270241,40085850040,NA,-3,-343,108.045,-1137.045,TeleShop,25-07-1985,F,7,Home and kitchen,Tools
12,6,273205,87732536702,12-05-2012,2,879,184.59,1942.59,MBR,19-07-1972,M,2,Home and kitchen,Tools
12,6,268636,9248093983,NA,4,554,232.68,2448.68,e-Shop,15-12-1970,M,4,Home and kitchen,Tools
12,6,269916,58218305141,NA,3,921,290.115,3053.115,e-Shop,15-03-1982,F,9,Home and kitchen,Tools
12,6,269411,55705784819,10-12-2013,5,389,204.225,2149.225,e-Shop,03-02-1975,F,1,Home and kitchen,Tools
12,6,273971,86709507259,09-03-2011,3,684,215.46,2267.46,Flagship store,26-10-1973,F,6,Home and kitchen,Tools
12,6,267110,11234199364,NA,1,1466,153.93,1619.93,Flagship store,18-10-1987,F,7,Home and kitchen,Tools
12,6,267222,47698280946,10-07-2011,1,120,12.6,132.6,e-Shop,27-11-1978,M,8,Home and kitchen,Tools
12,6,274594,13831306630,NA,2,93,19.53,205.53,Flagship store,21-01-1989,M,5,Home and kitchen,Tools
12,6,271346,74743582434,NA,-4,-245,102.9,-1082.9,MBR,17-07-1974,M,4,Home and kitchen,Tools
12,6,271108,52469927946,NA,3,1452,457.38,4813.38,e-Shop,28-04-1973,M,10,Home and kitchen,Tools
12,6,273538,56468740269,NA,2,1154,242.34,2550.34,e-Shop,16-02-1988,F,9,Home and kitchen,Tools
12,6,274647,83123119780,NA,5,946,496.65,5226.65,MBR,04-07-1977,F,5,Home and kitchen,Tools
12,6,269449,96320944837,07-08-2011,4,1004,421.68,4437.68,Flagship store,09-08-1970,M,6,Home and kitchen,Tools
12,6,274463,81773984567,NA,2,1057,221.97,2335.97,MBR,21-02-1991,M,1,Home and kitchen,Tools
12,6,273025,3911380230,NA,3,247,77.805,818.805,e-Shop,17-06-1972,F,6,Home and kitchen,Tools
12,6,275174,24810881565,NA,2,1349,283.29,2981.29,TeleShop,27-05-1971,F,10,Home and kitchen,Tools
12,6,274295,3748265983,08-05-2012,3,1448,456.12,4800.12,MBR,25-07-1971,F,1,Home and kitchen,Tools
12,6,267067,50139060955,11-05-2013,4,1258,528.36,5560.36,TeleShop,01-11-1991,M,5,Home and kitchen,Tools
12,6,271429,12740108470,NA,5,605,317.625,3342.625,e-Shop,17-12-1971,F,5,Home and kitchen,Tools
12,6,271526,65590636815,07-06-2012,2,664,139.44,1467.44,Flagship store,12-03-1972,F,4,Home and kitchen,Tools
12,6,271428,68187034217,06-06-2013,3,721,227.115,2390.115,TeleShop,02-11-1978,F,1,Home and kitchen,Tools
12,6,270718,92485486194,NA,2,277,58.17,612.17,e-Shop,27-02-1975,M,5,Home and kitchen,Tools
12,6,268021,5295316851,NA,5,924,485.1,5105.1,Flagship store,18-10-1971,F,10,Home and kitchen,Tools
12,6,274575,18937482893,08-08-2013,1,1117,117.285,1234.285,e-Shop,12-05-1983,M,9,Home and kitchen,Tools
12,6,272153,3459093056,NA,4,930,390.6,4110.6,MBR,05-09-1987,F,10,Home and kitchen,Tools
12,6,272945,41227346817,NA,3,1216,383.04,4031.04,Flagship store,20-02-1979,M,3,Home and kitchen,Tools
12,6,267124,65380600645,NA,4,782,328.44,3456.44,TeleShop,21-08-1974,M,2,Home and kitchen,Tools
12,6,268581,31872977864,09-05-2011,5,197,103.425,1088.425,Flagship store,17-03-1971,F,9,Home and kitchen,Tools
12,6,272142,73314181390,NA,5,1489,781.725,8226.725,e-Shop,13-10-1988,M,8,Home and kitchen,Tools
12,6,270424,6021188176,09-03-2013,2,1285,269.85,2839.85,Flagship store,05-12-1984,M,4,Home and kitchen,Tools
12,6,273556,9873195499,NA,2,1007,211.47,2225.47,MBR,01-12-1970,M,3,Home and kitchen,Tools
12,6,269509,88670341601,NA,4,261,109.62,1153.62,e-Shop,20-08-1979,F,4,Home and kitchen,Tools
12,6,268593,42962938899,02-04-2013,3,263,82.845,871.845,MBR,22-04-1979,F,4,Home and kitchen,Tools
12,6,269332,64143152128,NA,2,687,144.27,1518.27,TeleShop,23-01-1979,M,5,Home and kitchen,Tools
12,6,273781,45624427169,02-10-2013,2,638,133.98,1409.98,Flagship store,28-04-1971,F,3,Home and kitchen,Tools
12,6,267260,76411909372,NA,2,1338,280.98,2956.98,TeleShop,10-11-1982,M,9,Home and kitchen,Tools
12,6,270861,40495991544,NA,1,490,51.45,541.45,e-Shop,14-10-1971,M,4,Home and kitchen,Tools
12,6,270485,70110040876,NA,4,414,173.88,1829.88,MBR,15-12-1987,M,6,Home and kitchen,Tools
12,6,271026,53052041278,NA,1,194,20.37,214.37,e-Shop,19-11-1983,F,10,Home and kitchen,Tools
12,6,269171,81476830866,11-11-2011,5,746,391.65,4121.65,e-Shop,17-05-1981,F,9,Home and kitchen,Tools
12,6,271478,42810188840,NA,5,80,42,442,MBR,06-05-1970,F,1,Home and kitchen,Tools
12,6,268867,25509331876,02-09-2011,4,416,174.72,1838.72,e-Shop,24-10-1987,F,4,Home and kitchen,Tools
12,6,271862,24198379467,NA,-2,-1160,243.6,-2563.6,e-Shop,24-04-1973,M,8,Home and kitchen,Tools
12,6,271834,93342173587,NA,5,1073,563.325,5928.325,Flagship store,12-05-1980,M,9,Home and kitchen,Tools
12,6,274018,96187031019,11-09-2011,1,1337,140.385,1477.385,e-Shop,29-09-1974,F,8,Home and kitchen,Tools
12,6,273417,92497906693,11-11-2011,2,647,135.87,1429.87,e-Shop,11-08-1984,M,8,Home and kitchen,Tools
12,6,273051,31472785116,NA,4,385,161.7,1701.7,TeleShop,03-07-1974,M,8,Home and kitchen,Tools
12,6,268317,29101383298,NA,5,708,371.7,3911.7,MBR,03-08-1988,M,8,Home and kitchen,Tools
12,6,267173,65742894000,NA,4,197,82.74,870.74,e-Shop,25-03-1990,F,10,Home and kitchen,Tools
12,6,272476,35110824463,NA,2,1257,263.97,2777.97,e-Shop,06-10-1976,F,7,Home and kitchen,Tools
12,6,267782,13458006104,NA,2,1450,304.5,3204.5,Flagship store,19-03-1992,F,5,Home and kitchen,Tools
12,6,268331,74400324929,NA,1,666,69.93,735.93,e-Shop,06-08-1979,F,9,Home and kitchen,Tools
12,6,267430,69939976560,NA,1,361,37.905,398.905,TeleShop,18-08-1982,F,6,Home and kitchen,Tools
12,6,272342,61473551383,10-07-2012,1,491,51.555,542.555,e-Shop,14-05-1981,F,6,Home and kitchen,Tools
12,6,272589,8870044144,NA,3,1093,344.295,3623.295,TeleShop,07-01-1977,F,8,Home and kitchen,Tools
12,6,275093,73247543917,NA,2,1217,255.57,2689.57,e-Shop,02-04-1980,F,6,Home and kitchen,Tools
12,6,266810,60338307077,NA,2,572,120.12,1264.12,e-Shop,16-08-1981,F,3,Home and kitchen,Tools
12,6,271239,4947037174,09-02-2011,-3,-228,71.82,-755.82,e-Shop,14-12-1981,M,5,Home and kitchen,Tools
12,6,272622,64305256097,NA,5,776,407.4,4287.4,Flagship store,27-01-1977,F,4,Home and kitchen,Tools
12,6,267609,10964789960,NA,5,1003,526.575,5541.575,e-Shop,18-02-1970,M,2,Home and kitchen,Tools
12,6,267182,32872574531,06-05-2012,2,351,73.71,775.71,e-Shop,18-10-1989,M,1,Home and kitchen,Tools
12,6,272972,6200836599,NA,4,922,387.24,4075.24,e-Shop,02-12-1984,F,9,Home and kitchen,Tools
12,6,268712,35597659928,05-04-2012,4,862,362.04,3810.04,Flagship store,03-03-1975,F,6,Home and kitchen,Tools
12,6,271740,95160155752,09-10-2012,2,1245,261.45,2751.45,e-Shop,03-09-1974,M,5,Home and kitchen,Tools
12,6,268710,96084474847,NA,5,354,185.85,1955.85,Flagship store,26-01-1990,F,5,Home and kitchen,Tools
12,6,270737,64948367771,NA,1,1186,124.53,1310.53,MBR,29-11-1988,M,7,Home and kitchen,Tools
12,6,272920,20018340168,01-12-2012,5,1308,686.7,7226.7,e-Shop,01-08-1983,M,3,Home and kitchen,Tools
12,6,270274,16642679564,NA,5,1293,678.825,7143.825,e-Shop,20-02-1977,M,7,Home and kitchen,Tools
12,6,269001,94034760541,NA,4,589,247.38,2603.38,e-Shop,28-08-1976,M,1,Home and kitchen,Tools
12,6,268458,84098842565,07-11-2011,2,533,111.93,1177.93,e-Shop,10-08-1976,M,1,Home and kitchen,Tools
12,6,269218,40366841154,01-05-2011,2,513,107.73,1133.73,MBR,06-04-1971,M,8,Home and kitchen,Tools
12,6,270029,94351490707,NA,5,1261,662.025,6967.025,MBR,14-01-1981,M,7,Home and kitchen,Tools
12,6,270681,98866239438,NA,5,259,135.975,1430.975,Flagship store,06-08-1988,M,6,Home and kitchen,Tools
12,6,267750,23886386288,10-03-2013,1,1418,148.89,1566.89,TeleShop,13-10-1986,M,1,Home and kitchen,Tools
12,6,270424,19710323589,NA,2,180,37.8,397.8,e-Shop,05-12-1984,M,4,Home and kitchen,Tools
12,6,275172,855476755,NA,5,833,437.325,4602.325,e-Shop,16-03-1971,F,1,Home and kitchen,Tools
12,6,274625,98279339069,NA,4,676,283.92,2987.92,TeleShop,28-07-1980,M,1,Home and kitchen,Tools
12,6,274701,54898499439,NA,2,514,107.94,1135.94,Flagship store,10-09-1977,M,6,Home and kitchen,Tools
